comment,label
쪽팔릴거 뭐있노 게이야ㅋㅋㅋ 전화해서 취해서 맛간것 같다 해라 이기ㅋㅋㅋ,0
근데 그걸로 너처럼 불평하지 않는다. 돈도 많이 받는 새끼들이 나보다 더 널널하네 이런 생각 추호도 안든다고 ㅄ아.,0
이제 시간 존나빨리갈거다 ,0
니도 느검마 눈엔 아기천사였어,0
 넌 감성이 좌좀 스타일임. 그렇게 감정적으로 휘둘릴꺼면,0
폰팔이랑 노는 니가 ㅂㅅ,0
이게 맞지 일게이들 운동선수는 몸상하는거 아니냐 노가다 아니냐해도 이쁜연예인들 만나고 결혼하는거보면 인식자체가 노가다랑 다른건데 이런걸 이해못함,0
별로 저게 딸딸이 영상만큼 치욕스러운것도 아닐뿐더러 난 그런거 퍼진다고 해도 아무렇지않을 자신있음 ,0
ㅉㅉ  일베충이란 다른게 학력밖에 없노 wwwwwwwwww,0
펭수 문재앙 정부랑 좌파언론에서 미는거라 비호감,0
전형적인 애미 씹뒤진 일베충새끼네,0
ㅋㅋㅋㅋ 미친  즉당히 하라 마!,0
저렇게 어그로 끌어도 구독자는 55만에서 안늘더라,0
"스파이 제안받고 살해 안당하는 법1. 처음에 스파이 제안을 받았을때 ""중국을 위해서 하는일이니 돈은 필요없고 원하는대로 자유당 소속으로 출마해 주겠다""라고 말함2. 그리고 출마함3. 선거 유세 대충하고 낙선함4. ""열심히 했는데 낙선했네 ㅅㄱ""라고 말함5. 중국 당국은 스파이 후보가 무능력했다고 자체적으로 평가한 뒤  다른 스파이 후보 물색함6. 살아남은 다음에 속으로 ""ㅋㅋ일부러 대충해서 낙선한건데 ㅄ들 ㅋㅋ""하면서 몰래 비웃어준다.",0
엌ㅋㅋㅋ 부들부들 발끈 미친년 ㅋㅋ,0
이정도 보고 딸쳤음 자지가 약발 없이 서겠노?좆이 주인 잘못 만나 좆대가리 거무튀튀가 될정도로 뽑아낸 모양이노좆대가리야 다음 생엔 주인 잘 만나라,0
와 시발 진짜 최고속도로 쳐버리고싶다ㅋㅋㅋ,0
뭐 좆도 없을꺼같은데 나대노,2
홍어유입 심각함.전라도 척살 시급. ,2
이거 딱 보수자나? 보수 대갈통에 문재인들어있는거 세상사람 다 알음ㅋ,0
그렇게 단정지어 말하는 근거가 대체 뭐임?그정도로 확실한 상관관계가 있다고 입증하기 존나 어려워보이는데근거가 되는 논문이나 연구결과 있으면 알려주셈,0
네 다음 반일국뽕 폭도,0
용접이고 나발이고 대한민국 쓸데없는 학구열 사교육 때문에 사회적비용 낭비가 심한데 저런 발언해서 사교육 부추기는게 좆같긴하지 ,0
병신안동이야말로 감주(단감 술주 단술)와 식혜가 엄격하게 구분된 곳인데...서울촌놈이 말하는 식혜가안동에서는 감주다.,0
결론이 씹새끼네 . 지금도 어린여자랑 살고싶다야뭐야에라이 3억주고 낳은새끼 트럭에 밟혀뒈져라,0
지랄염병하네..,0
내맘대로 계속 깔껀데 니미씨발련아?,0
조폭새끼들 싸움 못한다고 착각하는 애들이 병신같음 저새끼들 태반이 유도 씨름 복싱 선출임,0
확!씨발년아,0
꼴값떠네,0
지디게이 사랑해 일베로 돌아와줘,0
한국이 하면 빨갱시짓?,0
ㅇㅇ개씨발창년아 안들어ㅋㅋㅋㅋ,0
이 새끼들은 언제 돌변할지 모름.,0
라디오 청취율 순위1위 김어준의 뉴스공장2위 김용민 뉴스쇼3위 김현정 뉴스토크4위 컬투쇼라디오 청취율 1 2 3위가 전부 정치/시사 관련임. 즉  더이상은 보수우파가 왜곡되고 저능하고 편협한 시각으로만 국민 세뇌를 못시킨다는 의미. 조선일보 한국경제등의 보수언론이 왜곡해서 보도하면 김어준  김용민이 바로 팩트체크해서 다른면(other side)역시 보여줌.심지어 김어준 청취율은 왠만한 드라마 1위 씹어먹는 18% 수준.심지어 10년간 라디오 청취율 1위였던 컬투쇼는 4위로 밀려남 ㅋㅋㅋㅋ보수우파들이 얼마나 저능하게 정치와 미디어  언론을 억압했는지 보여주는거지,0
응아니야,0
근데 군의관이 수술할 짬은 아니지않냐?환자들 다 뒤질듯....,0
젊은 시절 누드 봤다이기야 딱좋다이기,2
지랄을한다,0
그럼 전화로 시켜 병신아 ,0
앞에 차 있구만 들러붙어서 뭐 어쩌라고 ㅋㅋ,0
근데 용접이 돈 잘버는게현장에서 좆빠지게 구르며 생명 깎아가며 돈쓸간도 없이 버는거라서나중에 병원비로 다쓰거나마누라만 신남노가다 특성상 지방이나 조선소로 가서 기러기(?)아빠 되는데그냥 돈만 벌어다주는 기계된다결혼하지말고 지방 여자들 사먹는걸로 만족하는것도...,0
아가리좀 털어줬다,0
내용은 그럴싸한데 저런 환경이 만들어질 확률 10퍼도 안될 거 같은데ㅋㅋㅋㅋ순딩순딩한 여고딩들 치마 밑에 들춰보는 것도 성공확률 그렇게 안 높은데...,0
멀봐 이 좀마나 뭐 불만있어? ,0
너같이 주공사는놈들만 부적합함,0
그렇다고 휙 나가버리면 에미추랑 문치매만 개이득이지,0
저게 어떻게 홍콩영화냐 시발ㄴㅋㅋㅋㅋㅋㅋㅋㅋ,0
  굳이 말하면 인도vs좆트남 누가 쓰레기냐?,0
본사 자체가 성의가 없네 ㅉㅉㅉ,0
븅신 보빨련 ㅁㅈㅎ나 쳐먹어라 이기,2
늙다리새꺄,0
초반엔 웅엥웅이 젤 맘에 들었는데 살쪄서 그런지 요즘 극혐임,0
미국 확진자 조낸 많은데~ 입국 금지해야 한다고 외쳐야지~ 왜 갑자기 아닥하고 있는거지???,0
말투부터 썩은내나서 줘패고 싶네 늙다리새끼 ㅉ,0
참 별 시덥잖은 소리 하고 있네. 교민 돕는 돈이 더 많이 나갈까? 신천지 이 미친 것들에 대구 경북에 쓴돈이 더 많을까?? ,0
머리와 글로 일하는게 몸으로 일하는것을 더 가치있다고 보는건가? 이렇게 퉁쳐서 판단하는것은 사회가 어케 돌아가는지 모르는 편협한 인간으로 멍청함을 고백하는것이다. 세상에 어떤 직업도 없어도되는 직업도 없고 없으면 좋은 직업은 없다..  그 직업이 담당하는 기능이 없으면 그걸 네가 할건가? 용접이 없으면 집없고 배도 없다.. 수학 강사가 용접을 하면 얼마나 웃긴가? 자신이 전체를 기능하게하는 하나의 부분임을 인식하지 못하고 세상이 자기 중심으로 돌아가는 중세 시대의 사고관을 가진 불쌍한 중생이다..사회적 지능 지수는 병신에 가깝다.,0
종교충 새끼랑 비슷한급이노근데 좆쥐폰은 브랜드가 없냐? 갤럭시 이런거 없어?예전엔 싸이언 이런거 있지않았냐,0
예전에 그런적은 있더라 같은 통신사 기기변경으로 어디tv 홈쇼핑몰 방송했던 제품  tv 홈쇼핑 끝나면 자사 홈쇼핑 인터넷에서도 팔든데  당연히 기기변경으로 구입하고 폰은 반납 안하는 조건까지 알고  사용하다가 폰 액정이 깨져서  급한대로 이전 폰에다 유심 꽂으니깐 폰 안되더라 ㅅㅂ  이거 살릴려면 통신사에 문의해서 살려야 된다나 그것도 만얼마인가 2만원 얼마 내야 된다던가 존나 특이한경우 더라 .. 자세한 내용은 안물어봤는데 내 폰 이전 단말기 기변 등록해서 얘네들이 보조금 같은거 몇만원 빼먹고 제한건가 싶기도 하고 개같은 경우 . 보통 기변 하면 이전폰은 공폰으로 되어야 되는데 등록을 하고 사용하라는 메세지만 뜨고 ㅎ,0
다음병신같은한자쓰는 미개한좆샌징새끼,0
쓰레기짓 하는 놈들은 99.99999..%가 베충이,0
기더기가 병신천지..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
진짜 쓰레기 집합소네 나라를 좀먹는것들이네,0
ㅈㅈㅂㅁㅈㅎ 그리고 게으른 년 만나면 좆된다,0
혹한기 유격 포대에서 갖고있는거 존나안찢어져서 물량이 넘치니까 보급계가 지가 가위로 찢어서 수량조절하더라 존나튼튼함,0
갠적의로 존나지루했음 ,0
일베놈들 헬게이트 열었네? ㅋㅋㅋㅋㅋㅋㅋ,0
수도권 인구집중 현상이 잘못된건 아니지. 오히려 뉴욕 도쿄 런던 같은 선진국 도시나 중국 대도시들에 경쟁하려면 서울을 더 키워야하는게 현실인데 문재인 운운하며 수도권 집중이 잘못된 현상인양 말하고 잇네.그냥 지방은 자연스레 인구소멸되게 냅두고   공장이나 농업 생산기지화/ 관광지 개발 등으로 가는게 옳다어차피 지방은 인간이 살수없는  반 축생들이 사는곳으로 변한지 오래인데 왜 지방을 억지로 살리려 하냐?지방인들도 먹고 살아야하니  수도권 집중현상을 막아야하니 지방도 균형발전 시키자는 주장이북한인들도 먹고 살아야하니 북한에도 퍼주자고 하는 문재인의 개소리랑 다른게 뭐냐,0
보지만 벌려주면공주 대접 해줄줄 알았나보네,0
그래서 지금 저출산으로 센징 없애고 있자나  저출산이 나쁜것만은 아님,0
ㅋㅋㅋㅋㅋㅋㅋㅋ ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋ벙어리를 만들어버리네 ㅇㅂ,0
3줄 요약점 설명 앙망 ㅅㅂ3줄 요약점 설명 앙망 ㅅㅂ,0
돈암되는일을 지가 선택해서 하면서돈안준다고 꼬장부리는 건 왜 그런거냐?그럼 첨부터 공부 잘해서 성형외과나  피부과 갈 것이지이상한 인간이네,0
아이구 얘는 며칠전부터 이상한 소리 히고 있네 ,0
존예네,0
오늘도 우리회사 노가다 2명 집에감 힘들거같다고개새끼 노가다새끼들이 편한거 할 생각이나 하고 있으니노가다가 괜히 노가다냐,0
요즘개념말아처먹은년들이많아서 여자한테 해주면 젊은자지한테 홀려서 집팔아먹을것같아서 못해주겠음 의외로 미친년들 진짜많다,0
14년 유입이 개나대네,0
온 가족이 쓰레기네,0
니에미 분쇄육 비둘기들이 쪼아먹는중이노 맛잇노 이기 !!,0
저의자 내구도 존나 의심됨ㅋ글고 바닥에 고정도 아니네대가리가 있으면 저딴걸 설치할리가....,0
병신 빡대가리 반일국뽕 수준 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
빅근혜때문에 끊었다가 뮨재인때문에 다시핀다 ㅅㅂ,0
씨부럴새끼들... 주어는없다,0
짱깨는 진짜 존나게 졸렬한나라인건 틀림없음 ,0
당한놈이 병신인 나라,0
지디게이 크루한테 담굼질 당해봐야 정신차리겠노이기,2
아닌척하고 올려야 운영자가 안지우지 병신아,0
불쌍한 인간 atm들 ㅋㅋㅋㅋㅋ,0
좆같은 여가부  무당의료보험  개정은퍼주기...이런 것만 없애도 사람 죽고사는 분야지원할 수 있지.,0
 나이묵고 직장 좀 잡고 때 되니 보빨해서 결혼한거고,0
환경점검 공무원들이 다 그렇지 뭐ㅋㅋㅋ경찰들도 업소삥뜯는게 일상,0
뇌가 우동사리,0
대구경북은 원래 병신이고 광주는 피해자라는 전라도 출신 백은종... ㅋㅋ,0
제발 ㅇㅂ틀딱보다 니 애비애미한데 신경 쓰라밖에 나오면 니 앱앰이 젤 무식하다,0
 고발 씹가능,0
 대답은 하고 자라 븅신아 ㅋㅋㅋㅋㅋㅋ,0
밑에껀 꼴리는데,0
애쓴다 병신새끼들아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
그건 면상이 빻앗다는거지,0
호랑이 저건 새끼라서 그렇지 성체가 되면 100% 지가 처먹음.원래 맹수들도 털 복실복실 할 때 순수하기 때문에 친구가 됨.사냥감을 인식하기 시작하면 ㄱㅐ씹죶간이고 뭐고 지 눈에 안보임.,0
이새끼가 판매자일듯,0
이마니 존마니,0
뚝배기 따서 질본에 전시 찬성!!,0
그 홍어가 하는말 ...나라에서 밀어주니까 큰거지 나라에서 밀어주지않았으면 제대로 못컷다고 하더라 ㅋ,2
이거 모르는 사람도 있나? 모르는 벌레만 있을뿐이지...,0
저기서 환대만받아서그렇지 5년말살고왔으면,0
저렇게 말하면 와 그렇구나 하면서 진짜 그런줄 암. 개돼지 다수는...,0
갑자기 씹창렬됨 개새끼들,0
컨텐츠 개발에 결정적인 기여를 한것도 아니고 단순 편집작업을 애당초 그정도 생산성  그정도 가치창출밖에 못하는 직원을 그정도 주면 됐지 머 보람튜브가 30억벌면 그 밑에 직원은 월천씩 받아가야 되냐?지분쯤 나눠줘야 되냐? 어차피 남인데? 가족도 아니고.100억을 벌어도 돈 아까운건 아까운거다.꼬우면 유투바하던가  직접차려 사장이 되던가,0
지디게이 죽여 없애야됨,0
개좆평타치,0
이게 뭔    개소리야... 아오...,0
인도는 왜 저모양이냐,0
저련년 방생하지말고 평생 데리고 살아줘~~부지런한 보빨병신새끼야.ㅋㅋㅋ,0
니가 이야기 하는 막강의 근거는 뭔데? ㅋㅋㅋㅋ원하면 사람 세울 수 있고 협조 안하면 공집방으로 막강하게 제지할 수는 있지만 그거 걍 귀찮아서 안하는 거임 - 이게 무슨 개소리지?,0
씨발   존나 이쁘네  ,0
주식안함 몸갈아서 버는거라 한강은 안감 산재로 뒤질수는 있음,0
부연이 일베하노?,0
애드립에 빡친건 대본이 아님,0
가짜 메시는 매시 마누라 따먹을 수 있노,2
실업급여 허위로 타먹은적 있는 새끼들은 돌 던질 자격없음,0
그런 내용은 모르겠고 새벽한시만되면 wbc앞에서흰색 페라린지 포르쉐지 끌고다니는 씨발것이나 좀 디졌으면 좋겠다,0
김대중 노무현 개새끼들은 ㅡ문재앙 이 씨발 개좆같은 새끼 등장이후로되려 선해보일 정도라서 없어진듯문재앙 씨발개좆같은새끼,2
너 스스로 비약이 있다고 했잖아.이것도 비약이 있는데?자극적으로 하는 방송의 기준이 뭔데 정성적인 수치는 주관적인 견해에 따라 달라지는건데 사람마다 생각이 달리 있는데 뭐가 자극적이며 아닌지 어떻게 알아.폭력  패드립에 관해서는 방송에서 제제 하는데 더 나아가 뭘 더 제제한다는거야?그리고 술 담배에 관해서 19금 해야하고 과도한 노출도 못하거나 19금으로 전환 해야 되는데 뭘 더 바래?그리고 너가 지금 억지 말하는데 축구는 공을 차는거지사람 머리를 차는게 아닌데.그건 공이라는 사물을 차는거지 생명체를 차는게 아닌데메이플은 가상의 생명체대 가상의 생명체로서 무기를 이용해 죽이는 거고.그리고 인방도 같아 인방 보고 사람 때리고 문제 일으키는건 그새끼가 정신병이라 그런거야.,0
틀니 2주간 압수,0
맨날 랜에서만 틀딱 죽인다 때린다 지랄 염병 병신 새끼들좀 실행 좀 하고 아가리 털랑께 ㅁㅈㅎ,0
대구 시장 권영진 하는 꼬라지 보니깐,0
개종자들,0
난 씨발 고양이새끼가 왜이레 좆같지?,0
찐한테 감정이입하는 찐들...짠하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
기사 하단의 좋아요 싫어요 슬퍼요는 의미없지않냐?존나게 슬프고 가슴아픈 기사의 내용이지만  이 기사를 메인으로 올리고싶다고 판단하는 새끼들은 그 슬픈기사에 좋아요를 누를테니.ㅄ같이 기사 하단 조아요시러요 같은 논리는 적지말자.,0
ㅋㅋㅋㅋ시발 이새끼 존나 웃기네,0
참고로 여기서 매달리면 조온나 씨발되는거임많은 찐따들이 여기서 멈추질 못하고 존나 들이대다가 이불킥거리를 만드는거다. 난 다르다고 생각하지마. 열번 찍으면 되는 나무가 아니라 바위산이야.얼른 손떼고 딴년한테 들이대라. 과거 나에게 외치는 심정이다.,0
미국이란년이 일베에 시세 물어보는거보니 한국와서 팔려나보네질문부터 모자란년인거 존나 티나노,2
용접공들이 절대 배우자로 못만날 여자긴 하지 ㅎㅎ,0
니 뇌피셜이다. 병신아~힘든일을 싫어하고 자시고의 문제가 아니다.매형이 공장하는데  추가작업이 필요해서 수당을 줄테니 나와달라고 하면...항상 한국새끼들은 한놈도 안나온다는게 팩트다.안그런 애들도 있지만  삶의 질이 어쩌구 하는 병신같은 소리에 혹해서 대충 일하는 애들 부지기수다.이런 새끼들과 백수새끼들이  힘들게 돈벌어서 부자된 사람들 욕하며 '부의 재분배'를 해달라고 지랄하지.,0
지랄하네 ㅋ,0
잦도 1도 읍쥬~,0
센징들이 이게 문제임ㅋㅋㅋㅋㅋ 몇 살에는 뭐 해야 되고 몇 살에는 돈 벌어야되고 지들끼리 나이라는 낙인을 찍고 남들 눈치보고 삼ㅋㅋㅋㅋ,0
홍어 쉑 만날 ㅈㅈㅂ만 처올리노,2
 속으론 씹새끼다 생각하는데 겉으로는 그대로 좋은 사람이라고 칭찬하는거지,0
섭외가 좋은게 아니라 정신나간 국가 홍보사업으로 돈쥐어주고 쟤한테 맡기는거임 이래서 개 돼지나라다,0
저 벤치들어오면 공짜충 노숙자 틀딱 김여사 전용 나와바리됨,0
그래도 삼성 부장 정도면 연봉 몇억씩 받았을텐데 그리고 퇴직금도 오지게 받았을텐데 그거로 차라리 일용잡부 뛰면서 한달에 200정도 생각하고 나머지돈으로 생활비쓰지뭣하러 떡볶이집 오픈해서 고생하시냐.... 진짜 장사로 투자1.5억해서 1.5억 본전만 찾아도 다행인시대다게이들도 만약에 퇴직금 다해서 현찰 2억 정도 있으면 그돈 생활비로 야금야금쓰고 일용잡부 뛰거나 아님 뭐 월급쟁이 마트 직원 그런거라도해라어지간해서 사업하면 돈 까먹고 싹 다 망하는 세상임,0
이새끼한테 낚이지 마라 이교수를 이용해서 사회주의라고 이름만 바꾼 공산주의를 찬양하고 공산주의화하려는 반동분자다,0
씨밸년=틀딱용어ㅁㅈㅎ,0
지랄 자동으로 하지,0
닌 어딘데 중앙대무시하냐 확 쑤셔불랑게,0
시발 넌 4번죽어라 ,0
지가 ㅂㅅ인지,0
돈 많고 체력 되면 비번휴무휴가 겹쳐가지고 존나 여행 다니지 ㅋㅋㅋㅋ,0
남자가 미친 거 맞는데...이 파혼은 여자한테 축복인 거임. 짐승한테 과몰입하는 정신병자들은 걸러야 함.,0
는 개뿔이고 시발 그냥 누가 더 그럴싸한 거짓부렁 잘 푸는지 아무말 대잔치 경연대회였음..,0
아오 시발,0
이해가 안되는게 사회주의가 이론 상으로는 아름답다는 대가리 총 맞은 좌빨새끼들이 할 만한 병신 소리는 왜 자꾸 재생산되는거냐 그것도 우파축에 든다는 일베에서? 확실히 우파가 제대로 망하긴 했구나일한 사람 사유재산 뺏어서 모두와 공평하게 나눈다는 발상 자체가 실현에 실패할 수 밖에 없는 덜 떨어진 이론이고 설사 실현가능하다고 해도 가난하니 가진사람 사유재산권 침해한다는 것 자체가 윤리적으로 옳지 못한다는 것은 자각도 못하는 인간조무사들이 존나 많긴하나보구나당장 자기집 도둑질 당하면 방방 뛰며 악쓰고 울 것들이 자기보다 잘 사는 타인의 사유재산권 침해는 당당하게 외친다. 모럴 자체가 붕괴한 한국인이니 윤리적으로 옳지 못하다고 해도 감흥도 안되겠지 그치? 뭐 이번 통계보니 10명 중 4명은 세금 기여조차 못하는 인간조무사들이라는 것이 공식 증명 됐으니 당연한가 싶다. 현실에서 실패하고 이론도 병신같은게 사회주의다. 투표로 도적질을 정당화 할 수도 없고 이론이 아름다운게 아니라 멍청한 개소리라서 실패한거다.사회주의 이론상으론 아름답다는 개소리는 다른 덧글서도 아무도 안하길래 이것만 적고 이국종 교수의 행동이 사회주의라고 주장하는 멍청한 원글 주장은 다른 덧글서 이미 많이 말하고 굳이 반박할 가치도 못 느끼겠으니 여까지만 적는다.,0
솔직히 울나라에서했으면 개꼴렸을듯...,0
 평소에 애미나 아줌마들이 너한테 잘생겼다 하는거 진짠줄 아는데,0
ㄹㅇ 발끈해야되는건 진짜 용접명인들이나 잠수용접사 같은 귀한분들이지일당이나 받으면서 일하는 김씨새끼들이 왜 발끈하냐? ㅋㅋㅋ,0
빨갱아 반일에 대해서 어떻게 생각해?,0
방구냄새 맡고싶노,2
존나 오래전에 본거네 ㅋㅋ,0
이런 씨발련이.... ,0
 그러니 한국당 지지율이 시궁창이지ㅋ,0
산송장새끼 발꾼하는거보소 ㄷ,0
돈써가며 또 보빨짓하겠지ㅋㅋ 요새 그런년 많다 받을거받고 섹스나할라고 만남. 그돈 지딸한테나 쓰지 ㅉㅉ,0
인정할건인정해라 닥그네 쳐빨지말고 ,0
진짜 좆같은 년들만 골라놧네,0
정답 :  (빤스목사) 가 (헌금) 을,0
으휴 찌질한 새끼..뇌가 신선할때 일을하든 공부를 더 하든 뭐라도좀해라 일베와서 댓글로 저게 자랑이라고 저딴 뻘글 쓰면서 칭찬받을라카지말고,0
보험회사 하이애나 새끼들. 과실 어떻게든 잡으려고 하는게 느껴지네요.,0
시발 좃같다 ㅋㅋ,0
 더 뒤져야해 개새끼들 대가리 다 박살나라 ,0
찐따들이 일본가서 살고싶어하는거자나,0
어우씾소름,0
원숭이 사쿠라 핑크당의 자위대 간부!,0
쳐 자라,0
씨발 만베받은것중에차렷아재 아들하고 김대중하고 싸우는거파이날판타지게임을 이용하여 합성한거그거 부캐동원 7개 ㅇㅂ준거 생각나네,0
여자살인범들은 거의 비슷한게 있는데 수면유도제 아니면 수면제 농약  청산가리등 독극물이 주로 사용된다는점  우리나라 최초 사이코페스점수 만점을 기록을 기록한 엄인숙이라는 여자 사형수가 있는데 정말 잔인함  우선 무척 미인었다고 하고 순진하게 생겼다고 함  그걸 이용해 남자에게 접근 수면제를 먹이고 잠이들면 바늘로 눈을 찔러 장님을 만든다고 함  그다음 일부러 자빠뜨려 뇌진탕을 만들고 식물인간 상태가 되면 뜨거운 기름을 얼굴에 부었다고 함  그런식으로 상해보험이니 사망보험금이니 타먹으려고 자기 엄마까지 눈을 바늘로 찔러 장님을 만들고 보험금을 타먹은 희대의 싸이코페스년이었음,0
반박해주고 싶은데 0렙이라 분탕 가능성 높네 앤 한국당 의원 구성원 보고와라 ㅂㅅ아,0
ㅄ 누가 고백을 카톡으로 하냐,0
 보다 훨씬 나쁜새끼들인데 말이죠....,0
하나같이 다 개좆같이 생겼네 pc주의자들이 저런 짓거리 앞장섬,0
지능이 낮은게 아니고 빨간놈이라서 그런거지,0
근데  일은 존나게 할꺼다,0
